temp_real_C,temp_feels_like_C,humidity,wind_speed_kph,season,weather
7.0,3.0,0.76,23.0,3.0,2.0
7.0,3.0,0.76,22.0,3.0,2.0
7.0,3.0,0.81,25.0,3.0,2.0
8.0,4.5,0.76,22.0,3.0,2.0
8.0,4.5,0.82,23.0,3.0,2.0
9.0,5.5,0.79,24.0,3.0,2.0
9.0,6.0,0.87,24.0,3.0,2.0
10.0,7.0,0.88,24.0,3.0,2.0
10.0,7.0,0.88,29.0,3.0,2.0
10.5,9.0,0.91,32.5,3.0,2.0
10.5,8.5,0.67,40.0,3.0,1.0
7.5,2.5,0.735,41.5,3.0,2.0
6.5,1.5,0.71,38.0,3.0,2.0
7.0,2.0,0.59,37.0,3.0,1.0
6.5,1.5,0.55,37.0,3.0,1.0
6.0,1.0,0.53,34.0,3.0,1.0
5.5,0.5,0.53,33.5,3.0,1.0
5.0,0.0,0.53,31.5,3.0,1.0
5.0,0.5,0.57,26.0,3.0,1.0
4.0,-1.0,0.63,27.0,3.0,1.0
4.0,-1.0,0.65,29.0,3.0,1.0
4.0,-1.0,0.65,29.0,3.0,1.0
3.5,-1.5,0.725,28.0,3.0,1.0
3.0,-2.0,0.75,26.0,3.0,1.0
3.0,-3.0,0.78,30.0,3.0,1.0
3.0,-3.0,0.75,30.0,3.0,1.0
3.0,-2.5,0.75,29.5,3.0,1.0
3.0,-2.0,0.75,28.0,3.0,1.0
3.0,-2.0,0.75,28.0,3.0,1.0
3.0,-2.0,0.81,22.0,3.0,1.0
3.0,-2.0,0.81,21.0,3.0,1.0
3.0,-2.0,0.81,24.0,3.0,1.0
4.5,-0.5,0.725,26.0,3.0,1.0
5.5,1.0,0.68,27.0,3.0,1.0
6.0,1.0,0.635,35.0,3.0,2.0
6.0,1.0,0.61,30.5,3.0,2.0
6.5,1.5,0.59,31.5,3.0,1.0
6.5,1.5,0.59,31.5,3.0,2.0
4.5,-0.5,0.785,28.5,3.0,2.0
4.0,-0.5,0.755,25.0,3.0,2.0
3.0,-1.5,0.75,20.5,3.0,1.0
3.0,-1.5,0.75,19.5,3.0,1.0
3.0,-2.0,0.75,26.0,3.0,1.0
3.0,-2.0,0.725,26.0,3.0,1.0
2.5,-2.5,0.81,23.0,3.0,4.0
2.5,-2.5,0.78,24.0,3.0,2.0
3.0,-2.0,0.75,25.0,3.0,2.0
3.0,-2.0,0.75,24.0,3.0,2.0
3.0,-2.0,0.81,22.0,3.0,2.0
3.0,-1.0,0.81,17.0,3.0,2.0
3.5,-0.5,0.755,17.0,3.0,1.0
4.0,0.0,0.78,19.5,3.0,2.0
3.0,-0.5,0.87,15.0,3.0,4.0
3.0,0.5,0.93,9.0,3.0,4.0
2.5,0.0,0.9,9.0,3.0,4.0
2.0,-2.5,0.9,18.5,3.0,2.0
2.0,-2.5,0.87,16.0,3.0,2.0
2.5,-1.5,0.84,16.0,3.0,2.0
4.0,0.0,0.75,18.5,3.0,1.0
5.5,1.5,0.735,20.0,3.0,1.0
6.0,2.0,0.66,23.0,3.0,2.0
6.0,2.0,0.71,21.0,3.0,2.0
6.0,2.5,0.71,19.5,3.0,2.0
6.0,2.5,0.71,16.5,3.0,1.0
5.5,2.5,0.705,17.0,3.0,1.0
5.5,1.5,0.66,19.5,3.0,1.0
4.5,1.5,0.68,14.0,3.0,1.0
5.0,1.5,0.68,17.0,3.0,1.0
4.0,0.5,0.725,16.5,3.0,1.0
3.0,-0.5,0.81,16.0,3.0,1.0
3.0,-1.0,0.75,18.0,3.0,1.0
2.0,-2.0,0.81,16.0,3.0,1.0
2.0,-2.5,0.81,17.5,3.0,1.0
2.0,-3.0,0.81,19.5,3.0,1.0
1.0,-3.5,0.87,17.0,3.0,1.0
2.0,-2.5,0.81,18.0,3.0,2.0
2.0,-2.5,0.87,18.0,3.0,4.0
2.0,-2.0,0.93,17.0,3.0,2.0
3.0,-1.0,0.87,16.0,3.0,4.0
3.0,-1.0,0.87,15.0,3.0,2.0
3.0,-1.0,0.87,16.0,3.0,2.0
3.0,-1.0,0.87,15.0,3.0,2.0
4.0,0.0,0.81,18.5,3.0,2.0
4.0,0.0,0.81,18.5,3.0,2.0
3.0,-1.0,0.87,18.0,3.0,2.0
3.5,-0.5,0.9,19.5,3.0,2.0
5.0,1.0,0.785,21.5,3.0,2.0
5.0,0.0,0.7,29.0,3.0,2.0
5.0,1.0,0.7,24.0,3.0,2.0
5.0,1.0,0.68,22.0,3.0,2.0
5.0,0.5,0.635,26.0,3.0,2.0
5.0,0.5,0.59,24.0,3.0,2.0
4.5,-0.5,0.61,27.0,3.0,2.0
4.0,-1.0,0.61,24.0,3.0,2.0
4.0,-1.0,0.61,26.0,3.0,2.0
4.0,-1.0,0.61,27.0,3.0,1.0
2.5,-3.0,0.785,28.0,3.0,4.0
2.0,-3.0,0.87,23.0,3.0,2.0
2.0,-3.0,0.87,22.0,3.0,4.0
2.5,-2.5,0.84,25.0,3.0,2.0
4.0,-1.0,0.675,28.0,3.0,2.0
4.0,-1.5,0.65,31.5,3.0,2.0
4.0,-1.5,0.675,32.0,3.0,2.0
4.0,-2.0,0.675,34.0,3.0,2.0
4.5,-0.5,0.655,31.0,3.0,2.0
4.5,-0.5,0.655,30.0,3.0,2.0
5.0,0.0,0.635,30.5,3.0,2.0
5.0,0.0,0.66,30.0,3.0,2.0
6.0,1.5,0.61,29.0,3.0,2.0
5.5,1.5,0.635,24.0,3.0,2.0
5.0,1.0,0.635,24.0,3.0,2.0
5.0,0.0,0.61,26.0,3.0,2.0
4.5,0.5,0.61,19.5,3.0,2.0
4.0,0.0,0.61,19.5,3.0,2.0
4.0,0.0,0.61,18.5,3.0,2.0
3.5,0.0,0.58,17.0,3.0,2.0
2.5,-1.5,0.625,16.0,3.0,1.0
2.0,-2.0,0.65,15.0,3.0,1.0
1.0,-3.0,0.65,14.0,3.0,1.0
1.0,-3.0,0.65,13.0,3.0,1.0
1.0,-2.5,0.65,12.0,3.0,1.0
0.0,-4.0,0.69,13.0,3.0,1.0
-1.0,-6.0,0.69,16.0,3.0,1.0
-1.0,-5.5,0.69,13.0,3.0,1.0
0.0,-4.0,0.64,12.0,3.0,1.0
-0.5,-4.5,0.665,14.0,3.0,1.0
0.0,-4.5,0.69,16.0,3.0,1.0
0.5,-3.5,0.67,12.0,3.0,1.0
1.5,-2.5,0.625,15.0,3.0,1.0
2.0,-2.0,0.6,16.0,3.0,1.0
2.0,-2.0,0.6,17.0,3.0,1.0
2.5,-1.5,0.58,14.0,3.0,1.0
3.0,-0.5,0.58,14.0,3.0,1.0
3.0,-1.0,0.6,16.0,3.0,1.0
3.0,-0.5,0.6,14.0,3.0,1.0
3.0,-1.0,0.6,15.0,3.0,1.0
2.0,-1.5,0.65,11.0,3.0,1.0
2.0,-1.0,0.675,11.0,3.0,1.0
2.0,-1.0,0.675,9.0,3.0,1.0
1.5,-1.0,0.675,8.0,3.0,1.0
1.0,-1.0,0.675,7.0,3.0,1.0
1.0,-1.5,0.7,8.0,3.0,1.0
0.5,-2.0,0.695,7.0,3.0,1.0
1.0,-1.5,0.75,8.0,3.0,2.0
1.0,-2.0,0.81,9.0,3.0,2.0
1.0,-2.0,0.87,9.0,3.0,4.0
1.0,-1.0,0.9,6.5,3.0,4.0
1.0,-1.0,0.93,6.5,3.0,2.0
1.0,-1.0,0.93,6.5,3.0,4.0
1.0,-1.5,0.93,8.0,3.0,4.0
1.0,-1.5,0.93,9.0,3.0,4.0
1.0,-3.0,0.93,15.0,3.0,2.0
1.0,-3.0,0.93,13.0,3.0,2.0
2.0,-1.5,0.87,11.0,3.0,2.0
2.5,-1.0,0.87,13.0,3.0,2.0
3.0,-1.5,0.81,17.5,3.0,2.0
4.0,0.0,0.75,17.0,3.0,1.0
4.0,0.5,0.78,17.0,3.0,1.0
4.0,0.0,0.81,17.0,3.0,1.0
4.0,1.0,0.81,15.0,3.0,1.0
4.0,1.0,0.75,15.0,3.0,2.0
3.0,0.0,0.81,11.0,3.0,1.0
3.0,0.0,0.84,11.0,3.0,1.0
2.0,-2.0,0.93,13.0,3.0,1.0
2.0,-1.5,0.87,12.0,3.0,2.0
2.5,-0.5,0.84,11.0,3.0,2.0
2.0,-2.0,0.87,13.0,3.0,2.0
2.0,-1.5,0.87,11.0,3.0,2.0
2.0,-0.5,0.87,8.0,3.0,2.0
1.5,-1.0,0.84,8.0,3.0,1.0
1.0,-1.0,0.87,7.0,3.0,1.0
1.0,-2.5,0.87,12.0,3.0,1.0
1.0,-2.5,0.93,13.0,3.0,2.0
2.0,-1.0,0.87,10.0,3.0,2.0
2.0,-1.5,0.87,12.0,3.0,2.0
2.0,-1.5,0.87,12.0,3.0,2.0
2.0,-2.0,0.87,15.0,3.0,2.0
2.5,-1.5,0.84,18.0,3.0,1.0
3.5,-0.5,0.75,18.0,3.0,1.0
4.0,0.0,0.7,19.0,3.0,2.0
4.0,0.5,0.7,16.0,3.0,2.0
4.5,0.5,0.725,18.0,3.0,2.0
5.0,1.5,0.7,18.0,3.0,2.0
5.0,2.0,0.73,16.0,3.0,2.0
4.0,0.0,0.75,19.0,3.0,2.0
4.0,0.0,0.75,19.0,3.0,2.0
4.0,1.0,0.75,15.0,3.0,1.0
3.0,-0.5,0.81,15.0,3.0,2.0
3.0,0.0,0.81,13.0,3.0,2.0
3.0,0.0,0.81,12.0,3.0,2.0
3.0,-0.5,0.81,15.0,3.0,2.0
2.5,-1.0,0.84,13.0,3.0,2.0
2.0,-1.5,0.87,13.0,3.0,1.0
2.5,-1.0,0.84,14.0,3.0,1.0
3.0,-1.0,0.81,15.0,3.0,1.0
3.0,-0.5,0.81,14.0,3.0,1.0
3.0,-1.0,0.81,17.0,3.0,1.0
2.5,-2.5,0.87,20.0,3.0,4.0
2.0,-2.0,0.87,16.0,3.0,4.0
2.0,-1.0,0.87,11.0,3.0,4.0
2.0,-1.5,0.93,13.0,3.0,2.0
2.5,-1.5,0.9,14.0,3.0,2.0
3.0,0.0,0.87,13.0,3.0,1.0
4.0,0.0,0.81,17.0,3.0,1.0
5.0,2.0,0.73,17.0,3.0,2.0
5.0,1.0,0.655,19.5,3.0,2.0
5.0,1.0,0.53,21.0,3.0,1.0
4.5,0.5,0.595,20.5,3.0,2.0
3.0,-1.5,0.675,18.5,3.0,1.0
3.0,-0.5,0.7,16.0,3.0,1.0
2.0,-2.0,0.75,16.0,3.0,1.0
2.0,-2.0,0.81,17.0,3.0,2.0
2.0,-2.0,0.75,16.0,3.0,1.0
2.0,-2.0,0.75,17.0,3.0,2.0
2.0,-2.0,0.7,16.0,3.0,2.0
1.5,-2.5,0.725,16.0,3.0,2.0
1.5,-2.5,0.725,16.0,3.0,2.0
1.0,-3.0,0.75,17.0,3.0,1.0
1.0,-3.0,0.75,15.0,3.0,1.0
1.0,-3.5,0.75,18.5,3.0,2.0
2.0,-3.0,0.675,19.0,3.0,2.0
2.0,-3.0,0.7,19.0,3.0,2.0
2.0,-3.0,0.7,20.0,3.0,1.0
2.0,-3.0,0.7,22.0,3.0,2.0
2.5,-2.5,0.675,21.0,3.0,2.0
3.0,-1.5,0.7,19.5,3.0,2.0
4.0,0.0,0.65,21.0,3.0,1.0
4.5,-0.5,0.63,26.0,3.0,1.0
5.0,0.5,0.57,27.0,3.0,1.0
5.0,0.5,0.59,25.0,3.0,1.0
5.0,1.0,0.59,22.0,3.0,1.0
4.5,0.0,0.63,24.0,3.0,1.0
4.0,0.0,0.65,20.5,3.0,1.0
3.0,-1.0,0.7,16.0,3.0,1.0
2.5,-1.5,0.725,17.0,3.0,1.0
2.0,-2.0,0.75,17.0,3.0,1.0
2.0,-2.0,0.81,16.0,3.0,1.0
2.0,-2.0,0.78,15.0,3.0,1.0
1.5,-2.5,0.84,13.0,3.0,1.0
1.5,-2.5,0.84,14.0,3.0,1.0
1.0,-3.0,0.87,14.0,3.0,1.0
1.0,-3.0,0.87,13.0,3.0,1.0
2.0,-1.0,0.81,10.0,3.0,1.0
1.0,-1.0,0.87,6.5,3.0,1.0
1.0,-2.0,0.87,10.0,3.0,1.0
2.0,-1.0,0.81,9.0,3.0,1.0
1.5,-0.5,0.87,7.0,3.0,2.0
3.0,2.5,0.84,5.0,3.0,2.0
4.0,2.0,0.81,9.0,3.0,2.0
4.0,1.5,0.87,10.0,3.0,2.0
5.0,2.0,0.87,12.0,3.0,2.0
5.5,2.5,0.815,13.0,3.0,2.0
6.0,3.0,0.76,14.0,3.0,2.0
6.0,3.0,0.76,15.0,3.0,2.0
5.0,2.0,0.81,16.0,3.0,2.0
5.0,2.0,0.81,16.0,3.0,2.0
5.0,2.0,0.81,15.0,3.0,2.0
6.0,3.5,0.76,13.0,3.0,2.0
6.0,3.0,0.81,14.0,3.0,2.0
5.0,3.0,0.81,8.0,3.0,2.0
5.0,3.0,0.87,9.0,3.0,2.0
4.5,2.0,0.84,10.0,3.0,1.0
4.0,1.5,0.87,9.0,3.0,1.0
4.0,2.0,0.87,8.0,3.0,2.0
5.0,2.0,0.81,11.0,3.0,2.0
5.0,2.5,0.785,10.0,3.0,2.0
4.0,1.0,0.81,11.0,3.0,2.0
5.0,2.0,0.76,14.0,3.0,1.0
4.0,1.5,0.81,9.0,3.0,1.0
4.0,2.0,0.81,7.0,3.0,1.0
4.0,1.5,0.81,9.0,3.0,2.0
4.0,2.0,0.81,7.0,3.0,2.0
4.5,2.0,0.785,9.0,3.0,1.0
5.5,2.5,0.785,13.0,3.0,1.0
7.0,4.5,0.71,13.0,3.0,1.0
7.0,5.0,0.71,13.0,3.0,1.0
7.5,5.5,0.685,11.0,3.0,1.0
8.0,6.0,0.66,11.0,3.0,1.0
8.0,6.0,0.62,11.0,3.0,1.0
7.5,6.5,0.665,6.5,3.0,1.0
6.5,5.5,0.71,5.5,3.0,1.0
6.0,5.5,0.76,5.0,3.0,1.0
5.0,2.5,0.785,11.0,3.0,1.0
5.0,2.5,0.785,10.0,3.0,1.0
5.0,2.0,0.785,14.0,3.0,1.0
4.5,1.5,0.785,13.0,3.0,1.0
4.5,1.5,0.785,14.0,3.0,1.0
3.0,-1.0,0.87,16.5,3.0,1.0
2.5,-0.5,0.9,11.0,3.0,1.0
4.0,0.5,0.87,16.0,3.0,2.0
4.0,1.0,0.87,11.0,3.0,2.0
4.5,1.5,0.87,13.0,3.0,2.0
5.0,2.5,0.87,10.0,3.0,2.0
5.0,3.5,0.87,6.5,3.0,2.0
5.0,2.0,0.87,11.0,3.0,2.0
5.0,3.5,0.87,6.5,3.0,2.0
5.0,2.5,0.87,10.0,3.0,2.0
6.0,3.5,0.81,11.0,3.0,2.0
7.0,4.5,0.76,14.0,3.0,1.0
8.0,5.5,0.71,14.0,3.0,1.0
8.5,7.0,0.685,11.0,3.0,1.0
9.0,7.0,0.66,11.0,3.0,1.0
9.5,8.5,0.64,9.0,3.0,1.0
9.5,8.5,0.64,7.0,3.0,1.0
8.5,7.5,0.685,6.0,3.0,1.0
6.5,6.0,0.785,5.0,3.0,1.0
6.0,5.5,0.81,5.0,3.0,1.0
5.0,3.5,0.87,7.5,3.0,1.0
4.0,3.5,0.9,5.0,3.0,1.0
3.0,3.0,0.93,2.0,3.0,1.0
3.5,3.5,0.93,2.0,3.0,2.0
3.5,3.0,0.93,3.0,3.0,2.0
4.0,4.0,0.93,4.0,3.0,2.0
4.0,3.5,0.93,5.0,3.0,2.0
4.0,4.0,0.93,4.0,3.0,2.0
4.0,4.0,0.93,2.0,3.0,2.0
4.5,4.5,0.9,2.0,3.0,2.0
4.5,4.5,0.9,2.0,3.0,2.0
5.0,4.0,0.87,6.0,3.0,2.0
5.0,4.5,0.87,5.0,3.0,2.0
5.5,4.0,0.815,7.5,3.0,2.0
6.0,4.0,0.735,9.0,3.0,2.0
6.5,5.0,0.685,6.5,3.0,2.0
7.0,6.5,0.66,3.0,3.0,2.0
7.0,7.0,0.66,2.0,3.0,1.0
7.0,6.5,0.685,5.0,3.0,2.0
7.0,6.0,0.685,7.0,3.0,2.0
6.5,4.5,0.71,9.0,3.0,2.0
6.5,4.5,0.71,10.0,3.0,2.0
6.0,3.5,0.76,12.0,3.0,2.0
6.0,4.0,0.76,11.0,3.0,2.0
6.0,4.0,0.76,9.0,3.0,2.0
6.0,3.0,0.735,14.0,3.0,2.0
5.0,2.0,0.76,11.0,3.0,2.0
5.0,2.0,0.785,12.0,3.0,2.0
5.0,3.0,0.76,9.0,3.0,2.0
5.0,2.5,0.81,10.0,3.0,2.0
5.0,2.0,0.81,11.0,3.0,2.0
5.0,3.0,0.81,9.0,3.0,2.0
5.0,2.5,0.81,9.0,3.0,2.0
5.0,3.0,0.785,8.0,3.0,2.0
5.0,3.0,0.81,8.0,3.0,2.0
5.5,3.5,0.785,8.0,3.0,2.0
5.0,3.0,0.81,8.0,3.0,2.0
5.5,3.0,0.735,9.0,3.0,2.0
5.0,3.0,0.785,7.0,3.0,2.0
5.0,3.0,0.76,7.0,3.0,2.0
5.0,4.5,0.76,5.0,3.0,2.0
5.0,5.0,0.76,2.0,3.0,2.0
5.0,4.5,0.76,3.0,3.0,2.0
5.0,4.0,0.76,6.0,3.0,2.0
5.0,3.0,0.76,7.0,3.0,2.0
5.0,3.0,0.76,7.0,3.0,2.0
5.0,3.5,0.73,6.5,3.0,2.0
5.0,3.5,0.76,6.5,3.0,2.0
5.0,3.0,0.76,7.0,3.0,2.0
5.0,3.5,0.76,7.5,3.0,2.0
5.0,2.0,0.76,11.0,3.0,2.0
4.0,2.0,0.75,7.0,3.0,2.0
4.0,2.5,0.75,6.5,3.0,2.0
4.0,3.5,0.75,5.0,3.0,2.0
4.0,2.0,0.75,7.0,3.0,2.0
4.0,3.0,0.75,6.0,3.0,2.0
4.0,3.0,0.75,6.0,3.0,2.0
4.0,2.0,0.725,7.0,3.0,2.0
4.0,3.0,0.7,6.5,3.0,2.0
4.0,3.0,0.725,6.0,3.0,2.0
4.0,4.0,0.7,2.0,3.0,2.0
4.0,3.5,0.725,5.0,3.0,2.0
4.0,3.5,0.75,5.0,3.0,2.0
4.0,3.0,0.75,6.0,3.0,2.0
4.5,3.0,0.725,6.5,3.0,2.0
4.0,2.0,0.75,9.0,3.0,2.0
4.5,2.5,0.725,9.0,3.0,2.0
5.0,2.0,0.66,12.0,3.0,2.0
4.0,1.5,0.7,10.0,3.0,2.0
4.0,1.5,0.7,10.0,3.0,2.0
4.0,1.0,0.7,11.0,3.0,2.0
4.0,3.0,0.7,6.0,3.0,2.0
3.5,1.0,0.725,8.0,3.0,1.0
3.0,1.5,0.78,6.5,3.0,1.0
3.0,0.0,0.81,10.0,3.0,2.0
2.5,-1.0,0.87,11.0,3.0,1.0
3.5,2.0,0.84,6.5,3.0,1.0
4.0,1.0,0.87,14.0,3.0,2.0
5.0,2.0,0.87,13.0,3.0,2.0
5.0,2.0,0.93,15.0,3.0,1.0
6.0,3.0,0.87,19.0,3.0,2.0
6.0,2.5,0.87,18.5,3.0,2.0
6.5,3.5,0.87,19.0,3.0,2.0
7.5,4.5,0.845,19.5,3.0,2.0
8.0,5.0,0.82,18.5,3.0,2.0
8.0,5.0,0.82,19.5,3.0,2.0
9.0,6.0,0.76,23.0,3.0,2.0
9.0,6.0,0.76,22.0,3.0,2.0
8.5,5.0,0.79,26.0,3.0,2.0
8.0,4.5,0.845,23.0,3.0,2.0
8.0,4.0,0.87,25.0,3.0,2.0
9.0,6.0,0.82,18.0,3.0,2.0
9.0,6.5,0.82,17.0,3.0,2.0
8.5,5.5,0.845,21.0,3.0,2.0
7.0,3.5,0.84,24.0,3.0,2.0
7.5,5.5,0.845,13.0,3.0,1.0
8.0,5.0,0.82,15.0,3.0,2.0
7.0,5.0,0.87,13.0,3.0,2.0
7.0,4.5,0.93,14.0,3.0,2.0
8.0,5.5,0.87,15.0,3.0,2.0
7.0,5.5,0.87,8.0,3.0,2.0
7.0,5.0,0.9,11.0,3.0,2.0
7.0,4.0,0.87,17.0,3.0,1.0
6.5,4.5,0.84,10.0,3.0,1.0
6.0,4.5,0.87,7.5,3.0,2.0
6.0,5.0,0.87,6.0,3.0,2.0
6.0,5.5,0.965,5.0,3.0,2.0
7.0,5.5,0.93,10.0,3.0,1.0
7.0,5.0,0.93,10.0,3.0,1.0
7.5,5.0,0.9,15.0,3.0,2.0
8.0,5.0,0.87,19.5,3.0,2.0
8.0,5.0,0.87,18.0,3.0,2.0
8.5,6.0,0.845,14.0,3.0,2.0
8.0,5.0,0.87,15.0,3.0,2.0
8.0,5.0,0.87,15.0,3.0,2.0
8.0,5.0,0.87,15.0,3.0,2.0
8.0,5.0,0.87,16.0,3.0,1.0
8.0,5.0,0.845,15.0,3.0,2.0
7.0,5.0,0.9,13.0,3.0,2.0
7.5,5.0,0.9,14.0,3.0,2.0
7.5,5.5,0.9,11.0,3.0,2.0
7.0,6.0,0.93,7.0,3.0,2.0
7.0,5.0,0.93,10.0,3.0,2.0
7.0,5.0,0.93,10.0,3.0,2.0
6.0,4.0,0.93,8.0,3.0,2.0
6.0,4.5,0.93,6.5,3.0,1.0
6.0,4.0,0.93,9.0,3.0,2.0
6.0,4.0,0.93,10.0,3.0,2.0
6.0,4.0,0.93,7.0,3.0,2.0
6.0,4.0,0.93,8.0,3.0,2.0
6.0,4.0,0.93,11.0,3.0,2.0
6.0,4.0,0.93,10.0,3.0,2.0
7.0,5.5,0.87,9.0,3.0,2.0
7.0,5.5,0.84,7.5,3.0,2.0
8.0,8.0,0.82,4.0,3.0,2.0
8.0,7.0,0.82,6.5,3.0,2.0
8.5,7.5,0.735,7.0,3.0,2.0
9.0,8.5,0.71,5.0,3.0,1.0
9.5,9.0,0.69,6.5,3.0,1.0
9.0,8.5,0.71,5.0,3.0,1.0
8.5,8.5,0.735,4.0,3.0,1.0
7.5,7.0,0.785,5.0,3.0,1.0
6.5,6.0,0.84,5.0,3.0,1.0
5.0,4.5,0.93,5.0,3.0,1.0
4.5,2.5,0.93,8.0,3.0,1.0
4.5,2.5,0.93,8.0,3.0,1.0
3.0,0.0,0.965,11.0,3.0,4.0
3.0,0.5,1.0,8.0,3.0,4.0
2.5,0.5,0.965,7.0,3.0,4.0
2.0,-0.5,1.0,7.5,3.0,4.0
2.5,0.5,1.0,7.0,3.0,2.0
4.0,1.5,1.0,10.0,3.0,2.0
4.0,2.0,1.0,9.0,3.0,1.0
4.0,2.0,0.93,7.0,3.0,1.0
5.0,2.5,0.93,10.0,3.0,2.0
5.5,3.5,0.965,8.0,3.0,1.0
6.5,4.5,0.93,8.0,3.0,2.0
8.0,6.0,0.845,13.0,3.0,1.0
9.0,6.5,0.76,16.0,3.0,1.0
9.0,7.0,0.735,15.0,3.0,1.0
9.0,7.0,0.76,11.0,3.0,2.0
9.0,8.0,0.76,9.0,3.0,2.0
8.0,7.0,0.87,7.0,3.0,2.0
8.0,7.0,0.87,7.0,3.0,2.0
8.0,7.5,0.87,5.0,3.0,2.0
7.5,6.5,0.9,6.5,3.0,2.0
6.5,3.5,0.9,17.0,3.0,2.0
6.0,4.0,0.87,10.0,3.0,2.0
6.0,4.0,0.93,9.0,3.0,2.0
6.0,3.5,0.9,11.0,3.0,2.0
6.0,3.0,0.84,16.0,3.0,2.0
5.5,2.5,0.81,17.0,3.0,1.0
5.0,2.0,0.81,14.0,3.0,1.0
4.5,1.5,0.81,13.0,3.0,1.0
4.0,1.0,0.81,13.0,3.0,1.0
4.0,1.0,0.81,13.0,3.0,1.0
4.0,1.0,0.81,14.0,3.0,1.0
4.0,1.0,0.81,13.0,3.0,1.0
4.0,1.0,0.81,12.0,3.0,1.0
4.0,1.0,0.81,14.0,3.0,1.0
5.0,2.0,0.76,17.0,3.0,1.0
6.5,4.0,0.685,13.0,3.0,1.0
7.0,4.5,0.66,15.0,3.0,1.0
8.0,6.0,0.55,12.0,3.0,1.0
8.0,5.5,0.55,16.0,3.0,1.0
8.0,5.0,0.515,18.0,3.0,1.0
9.0,6.5,0.5,16.0,3.0,1.0
8.0,6.0,0.53,11.0,3.0,1.0
8.0,6.5,0.53,7.5,3.0,1.0
6.5,5.5,0.59,6.0,3.0,1.0
6.0,6.0,0.61,4.0,3.0,1.0
6.5,5.0,0.615,8.0,3.0,1.0
5.5,3.5,0.68,8.0,3.0,2.0
5.0,3.0,0.7,9.0,3.0,2.0
4.5,2.5,0.725,9.0,3.0,1.0
4.0,1.5,0.75,10.0,3.0,1.0
4.0,1.5,0.75,10.0,3.0,1.0
3.5,1.0,0.78,8.0,3.0,1.0
3.5,1.0,0.78,9.0,3.0,1.0
3.0,1.0,0.81,7.5,3.0,1.0
3.0,0.5,0.81,8.0,3.0,1.0
3.0,1.0,0.78,7.0,3.0,1.0
3.5,1.0,0.725,8.0,3.0,1.0
4.5,2.5,0.725,8.0,3.0,1.0
7.5,4.5,0.64,18.0,3.0,1.0
8.5,5.5,0.6,19.5,3.0,1.0
9.0,6.0,0.62,21.0,3.0,1.0
10.0,7.0,0.58,21.0,3.0,1.0
10.0,7.5,0.58,20.5,3.0,1.0
10.5,9.5,0.6,18.0,3.0,1.0
9.0,6.0,0.64,21.0,3.0,1.0
8.5,5.5,0.665,20.5,3.0,1.0
8.0,5.0,0.685,19.5,3.0,1.0
7.5,4.0,0.735,21.5,3.0,1.0
7.0,3.5,0.735,21.0,3.0,1.0
7.0,4.5,0.735,16.0,3.0,2.0
7.0,4.0,0.76,18.0,3.0,2.0
6.0,3.0,0.81,16.0,3.0,1.0
6.0,3.0,0.81,17.0,3.0,1.0
6.0,3.0,0.81,18.0,3.0,1.0
6.0,2.5,0.81,19.5,3.0,2.0
5.0,1.0,0.785,20.5,3.0,1.0
5.0,1.0,0.76,19.5,3.0,1.0
6.0,2.5,0.76,19.5,3.0,1.0
6.0,3.0,0.81,18.0,3.0,1.0
6.0,3.0,0.81,16.0,3.0,1.0
6.0,3.0,0.81,19.0,3.0,1.0
7.0,4.0,0.76,18.5,3.0,1.0
8.0,4.0,0.76,27.0,3.0,1.0
8.5,5.0,0.735,26.0,3.0,1.0
9.0,5.0,0.71,29.0,3.0,2.0
8.5,5.0,0.76,26.0,3.0,2.0
8.0,4.0,0.82,27.0,3.0,2.0
8.0,4.0,0.82,26.0,3.0,2.0
8.0,4.0,0.82,26.0,3.0,2.0
8.0,4.0,0.87,26.0,3.0,2.0
8.0,5.0,0.87,22.0,3.0,2.0
8.0,5.0,0.87,19.5,3.0,2.0
8.0,5.0,0.87,22.0,3.0,2.0
8.0,5.0,0.87,18.0,3.0,2.0
8.0,5.0,0.87,16.0,3.0,2.0
7.5,5.0,0.9,14.0,3.0,2.0
8.0,5.5,0.9,14.0,3.0,2.0
8.0,6.0,0.87,13.0,3.0,2.0
8.0,5.5,0.87,14.0,3.0,2.0
7.5,5.5,0.93,10.0,3.0,2.0
7.5,4.5,0.9,16.0,3.0,2.0
7.5,5.0,0.9,15.0,3.0,2.0
7.0,5.0,0.93,13.0,3.0,2.0
7.0,4.0,0.81,16.0,3.0,2.0
6.5,4.5,0.84,9.0,3.0,1.0
6.0,5.0,0.87,5.5,3.0,1.0
7.0,7.0,0.81,2.0,3.0,1.0
7.0,7.0,0.76,2.0,3.0,1.0
7.0,7.0,0.76,2.0,3.0,1.0
7.0,6.5,0.76,3.0,3.0,1.0
7.0,5.0,0.76,9.0,3.0,1.0
7.0,5.0,0.76,11.0,3.0,2.0
7.0,5.0,0.76,12.0,3.0,1.0
7.0,5.0,0.735,11.0,3.0,1.0
7.0,5.0,0.71,9.0,3.0,1.0
6.0,4.0,0.76,7.0,3.0,1.0
5.5,3.5,0.785,8.0,3.0,1.0
5.0,3.0,0.81,8.5,3.0,1.0
5.0,2.5,0.81,10.0,3.0,1.0
5.0,2.5,0.81,9.0,3.0,2.0
5.0,2.5,0.81,11.0,3.0,2.0
